         1972849 function calls (1941383 primitive calls) in 2.454 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 frequencies.py:473(_TimedeltaFrequencyInferer)
        1    0.000    0.000    0.001    0.001 fromnumeric.py:3(<module>)
        1    0.000    0.000    0.000    0.000 frozen.py:123(FrozenNDArray)
        1    0.000    0.000    0.000    0.000 frozen.py:24(FrozenList)
        1    0.000    0.000    0.000    0.000 frozen.py:9(<module>)
        1    0.000    0.000    0.000    0.000 ftpfs.py:24(FTPOpener)
        1    0.000    0.000    0.001    0.001 ftpfs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ftplib.py:29(<module>)
        1    0.000    0.000    0.000    0.000 ftplib.py:57(Error)
        1    0.000    0.000    0.000    0.000 ftplib.py:58(error_reply)
        1    0.000    0.000    0.000    0.000 ftplib.py:59(error_temp)
        1    0.000    0.000    0.000    0.000 ftplib.py:60(error_perm)
        1    0.000    0.000    0.000    0.000 ftplib.py:61(error_proto)
        1    0.000    0.000    0.000    0.000 ftplib.py:689(FTP_TLS)
        1    0.000    0.000    0.000    0.000 ftplib.py:74(FTP)
        1    0.000    0.000    0.000    0.000 function.py:12(<module>)
        1    0.000    0.000    0.008    0.008 function.py:19(<module>)
        1    0.000    0.000    0.000    0.000 function.py:31(CompatValidator)
       25    0.000    0.000    0.000    0.000 function.py:33(__init__)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:1878(vectorize)
        6    0.000    0.000    0.000    0.000 function_base.py:2031(__init__)
        4    0.000    0.000    0.000    0.000 function_base.py:258(iterable)
      285    0.000    0.000    0.003    0.000 function_base.py:431(add_newdoc)
        1    0.000    0.000    0.000    0.000 function_group.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_group.py:11(FunctionGroup)
        1    0.000    0.000    0.000    0.000 function_group.py:23(FunctionGroupList)
        1    0.001    0.001    0.002    0.002 functions.py:1(<module>)
      841    0.000    0.000    0.001    0.000 functions.py:104(localname)
        1    0.000    0.000    0.000    0.000 functools.py:186(total_ordering)
        1    0.000    0.000    0.000    0.000 functools.py:189(<setcomp>)
      235    0.001    0.000    0.001    0.000 functools.py:37(update_wrapper)
       10    0.000    0.000    0.000    0.000 functools.py:458(lru_cache)
       10    0.000    0.000    0.000    0.000 functools.py:492(decorating_function)
      198    0.000    0.000    0.000    0.000 functools.py:67(wraps)
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 futures.py:32(Future)
        1    0.000    0.000    0.000    0.000 gbq.py:1(<module>)
        1    0.000    0.000    0.001    0.001 generators.py:14(<module>)
        1    0.000    0.000    0.000    0.000 generic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generic.py:10106(_add_series_only_operations)
        2    0.000    0.000    0.011    0.006 generic.py:10131(_add_series_or_dataframe_operations)
        4    0.000    0.000    0.000    0.000 generic.py:10241(_doc_parms)
        4    0.000    0.000    0.000    0.000 generic.py:10243(<listcomp>)
        6    0.000    0.000    0.000    0.000 generic.py:10908(_make_min_count_stat_function)
       19    0.000    0.000    0.001    0.000 generic.py:10936(_make_stat_function)
        9    0.000    0.000    0.000    0.000 generic.py:10961(_make_stat_function_ddof)
       12    0.000    0.000    0.000    0.000 generic.py:10981(_make_cum_function)
        6    0.000    0.000    0.000    0.000 generic.py:11016(_make_logical_function)
        1    0.000    0.000    0.001    0.001 generic.py:1238(DataFrameGroupBy)
        1    0.000    0.000    0.000    0.000 generic.py:1589(PanelGroupBy)
        1    0.000    0.000    0.000    0.000 generic.py:16(<module>)
        1    0.000    0.000    0.033    0.033 generic.py:2(<module>)
        3    0.000    0.000    0.000    0.000 generic.py:219(_setup_axes)
        3    0.000    0.000    0.000    0.000 generic.py:238(<dictcomp>)
        3    0.000    0.000    0.000    0.000 generic.py:241(<dictcomp>)
        6    0.000    0.000    0.000    0.000 generic.py:263(set_axis)
        5    0.000    0.000    0.000    0.000 generic.py:3028(_create_indexer)
        1    0.000    0.000    0.000    0.000 generic.py:48(NDFrameGroupBy)
       27    0.000    0.000    0.000    0.000 generic.py:6(create_pandas_abc_type)
        1    0.000    0.000    0.001    0.001 generic.py:688(SeriesGroupBy)
        1    0.000    0.000    0.006    0.006 generic.py:7(<module>)
      367    0.000    0.000    0.000    0.000 generic.py:7(_check)
        1    0.000    0.000    0.000    0.000 generic.py:78(_ABCGeneric)
        1    0.000    0.000    0.002    0.002 generic.py:98(NDFrame)
        3    0.000    0.000    0.002    0.001 generic.py:9977(_add_numeric_operations)
     1140    0.001    0.000    0.002    0.000 genericpath.py:117(_splitext)
      986    0.001    0.000    0.008    0.000 genericpath.py:16(exists)
       43    0.000    0.000    0.001    0.000 genericpath.py:27(isfile)
      573    0.001    0.000    0.006    0.000 genericpath.py:39(isdir)
        1    0.000    0.000    0.244    0.244 geometric.py:16(<module>)
       30    0.000    0.000    0.000    0.000 getlimits.py:19(_fr0)
        2    0.000    0.000    0.000    0.000 getlimits.py:239(_get_machar)
       30    0.000    0.000    0.000    0.000 getlimits.py:27(_fr1)
        1    0.000    0.000    0.000    0.000 getlimits.py:293(finfo)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:34(MachArLike)
        5    0.000    0.000    0.000    0.000 getlimits.py:365(__new__)
        6    0.000    0.000    0.001    0.000 getlimits.py:37(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:398(_init)
       36    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
       30    0.000    0.000    0.001    0.000 getlimits.py:42(<lambda>)
       30    0.000    0.000    0.001    0.000 getlimits.py:43(<lambda>)
        1    0.000    0.000    0.000    0.000 getlimits.py:444(iinfo)
       22    0.000    0.000    0.000    0.000 getlimits.py:497(__init__)
        5    0.000    0.000    0.000    0.000 getlimits.py:508(min)
       15    0.000    0.000    0.000    0.000 getlimits.py:522(max)
        8    0.000    0.000    0.000    0.000 getlimits.py:92(_register_type)
        1    0.000    0.000    0.002    0.002 getlimits.py:96(_register_known_types)
        1    0.000    0.000    0.000    0.000 gexf.py:183(GEXF)
        1    0.000    0.000    0.000    0.000 gexf.py:21(<module>)
       11    0.000    0.000    0.000    0.000 gexf.py:225(<genexpr>)
        1    0.000    0.000    0.000    0.000 gexf.py:247(GEXFWriter)
        1    0.000    0.000    0.000    0.000 gexf.py:615(GEXFReader)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.004    0.004 gml.py:41(<module>)
        1    0.000    0.000    0.000    0.000 gomory_hu.py:14(<module>)
        1    0.000    0.000    0.001    0.001 gpickle.py:22(<module>)
        1    0.000    0.000    0.002    0.002 graph.py:19(<module>)
        1    0.000    0.000    0.000    0.000 graph.py:33(Graph)
        1    0.000    0.000    0.001    0.001 graph6.py:22(<module>)
        1    0.000    0.000    0.001    0.001 graphic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graphic.py:122(NonVisualGroupDrawingShapeProps)
        1    0.000    0.000    0.000    0.000 graphic.py:135(NonVisualDrawingShapeProps)
        1    0.000    0.000    0.000    0.000 graphic.py:153(NonVisualDrawingProps)
        1    0.000    0.000    0.000    0.000 graphic.py:186(NonVisualGroupShape)
        1    0.000    0.000    0.000    0.000 graphic.py:199(GroupShape)
        1    0.000    0.000    0.000    0.000 graphic.py:212(GraphicFrameLocking)
        1    0.000    0.000    0.000    0.000 graphic.py:240(NonVisualGraphicFrameProperties)
        1    0.000    0.000    0.000    0.000 graphic.py:255(NonVisualGraphicFrame)
        1    0.000    0.000    0.000    0.000 graphic.py:276(ChartRelation)
        1    0.000    0.000    0.000    0.000 graphic.py:287(GraphicData)
        1    0.000    0.000    0.000    0.000 graphic.py:304(GraphicObject)
        1    0.000    0.000    0.000    0.000 graphic.py:319(GraphicFrame)
        1    0.000    0.000    0.000    0.000 graphic.py:34(GroupTransform2D)
        1    0.000    0.000    0.000    0.000 graphic.py:351(Connection)
        1    0.000    0.000    0.000    0.000 graphic.py:364(ConnectorLocking)
        1    0.000    0.000    0.000    0.000 graphic.py:374(NonVisualConnectorProperties)
        1    0.000    0.000    0.000    0.000 graphic.py:393(ConnectorNonVisual)
        1    0.000    0.000    0.000    0.000 graphic.py:408(ConnectorShape)
        1    0.000    0.000    0.000    0.000 graphic.py:432(ShapeMeta)
        1    0.000    0.000    0.000    0.000 graphic.py:444(Shape)
        1    0.000    0.000    0.000    0.000 graphic.py:474(PictureLocking)
        1    0.000    0.000    0.000    0.000 graphic.py:522(NonVisualPictureProperties)
        1    0.000    0.000    0.000    0.000 graphic.py:541(PictureNonVisual)
        1    0.000    0.000    0.000    0.000 graphic.py:562(PictureFrame)
        1    0.000    0.000    0.000    0.000 graphic.py:62(GroupShapeProperties)
        1    0.000    0.000    0.000    0.000 graphic.py:82(GroupLocking)
        1    0.000    0.000    0.000    0.000 graphical.py:3(<module>)
        1    0.000    0.000    0.000    0.000 graphmatrix.py:3(<module>)
        1    0.000    0.000    0.000    0.000 graphml.py:314(GraphML)
       26    0.000    0.000    0.000    0.000 graphml.py:355(<genexpr>)
        1    0.000    0.000    0.000    0.000 graphml.py:370(GraphMLWriter)
        1    0.000    0.000    0.031    0.031 graphml.py:45(<module>)
        1    0.000    0.000    0.000    0.000 graphml.py:567(IncrementalElement)
        1    0.000    0.000    0.000    0.000 graphml.py:582(GraphMLWriterLxml)
        1    0.000    0.000    0.000    0.000 graphml.py:712(GraphMLReader)
        1    0.000    0.000    0.000    0.000 graphviews.py:35(<module>)
        1    0.000    0.000    0.001    0.001 greedy_coloring.py:11(<module>)
        1    0.000    0.000    0.000    0.000 greedy_coloring_with_interchange.py:1(<module>)
        1    0.000    0.000    0.000    0.000 greedy_coloring_with_interchange.py:49(AdjEntry)
        1    0.000    0.000    0.000    0.000 greedy_coloring_with_interchange.py:6(Node)
        1    0.000    0.000    0.000    0.000 groupby.py:1233(_add_numeric_operations)
        6    0.000    0.000    0.000    0.000 groupby.py:1239(groupby_function)
        1    0.000    0.000    0.000    0.000 groupby.py:291(GroupByPlot)
        1    0.000    0.000    0.000    0.000 groupby.py:323(_GroupBy)
        1    0.000    0.000    0.118    0.118 groupby.py:8(<module>)
        1    0.000    0.000    0.001    0.001 groupby.py:953(GroupBy)
        1    0.000    0.000    0.000    0.000 grouper.py:206(Grouping)
        1    0.000    0.000    0.000    0.000 grouper.py:30(Grouper)
        1    0.000    0.000    0.004    0.004 grouper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 gui.py:25(tqdm_gui)
        1    0.000    0.000    0.000    0.000 gui.py:9(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:110(GzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:377(_GzipReader)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:69(_PaddedFile)
        1    0.000    0.000    0.000    0.000 handler.py:10(<module>)
        1    0.000    0.000    0.000    0.000 handler.py:208(DTDHandler)
        1    0.000    0.000    0.000    0.000 handler.py:22(ErrorHandler)
        1    0.000    0.000    0.000    0.000 handler.py:223(EntityResolver)
        1    0.000    0.000    0.000    0.000 handler.py:47(ContentHandler)
        1    0.000    0.000    0.000    0.000 harmonic.py:8(<module>)
        1    0.000    0.000    0.004    0.004 hashing.py:3(<module>)
       14    0.000    0.000    0.003    0.000 hashlib.py:116(__get_openssl_constructor)
        1    0.000    0.000    0.015    0.015 hashlib.py:54(<module>)
        8    0.000    0.000    0.003    0.000 hashlib.py:73(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.005    0.005 header.py:5(<module>)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.001    0.001 header_footer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 header_footer.py:134(HeaderFooterItem)
        1    0.000    0.000    0.000    0.000 header_footer.py:217(HeaderFooter)
        1    0.000    0.000    0.000    0.000 header_footer.py:54(_HeaderFooterPart)
        8    0.000    0.000    0.000    0.000 heaps.py:140(_inherit_doc)
        8    0.000    0.000    0.000    0.000 heaps.py:143(func)
        1    0.000    0.000    0.000    0.000 heaps.py:149(PairingHeap)
        1    0.000    0.000    0.000    0.000 heaps.py:153(_Node)
        1    0.000    0.000    0.000    0.000 heaps.py:17(MinHeap)
        1    0.000    0.000    0.000    0.000 heaps.py:25(_Item)
        1    0.000    0.000    0.000    0.000 heaps.py:3(<module>)
        1    0.000    0.000    0.000    0.000 heaps.py:304(BinaryHeap)
        1    0.000    0.000    0.000    0.000 helper.py:232(_FFTCache)
        2    0.000    0.000    0.000    0.000 helper.py:253(__init__)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1819(Hermite)
        1    0.000    0.000    0.000    0.000 hermite.py:60(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1812(HermiteE)
        1    0.000    0.000    0.000    0.000 hermite_e.py:60(<module>)
        1    0.000    0.000    0.000    0.000 hierarchy.py:4(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
        1    0.000    0.000    0.000    0.000 hits_alg.py:2(<module>)
        1    0.000    0.000    0.001    0.001 hmn.py:11(<module>)
        1    0.000    0.000    0.000    0.000 html.py:147(_HtmlFrameParser)
        1    0.000    0.000    0.000    0.000 html.py:4(<module>)
        1    0.000    0.000    0.000    0.000 html.py:526(_BeautifulSoupHtml5LibFrameParser)
        1    0.000    0.000    0.000    0.000 html.py:633(_LxmlFrameParser)
        1    0.000    0.000    0.016    0.016 html5parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 html5parser.py:2789(ParseError)
        1    0.000    0.000    0.000    0.000 html5parser.py:87(HTMLParser)
        1    0.000    0.000    0.000    0.000 hybrid.py:15(<module>)
        1    0.000    0.000    0.000    0.000 hyperlink.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hyperlink.py:11(Hyperlink)
        1    0.000    0.000    0.000    0.000 hyperlink.py:40(HyperlinkList)
        1    0.000    0.000    0.000    0.000 idnadata.py:3(<module>)
        1    0.000    0.000    0.000    0.000 idtracking.py:1(<module>)
        1    0.000    0.000    0.000    0.000 idtracking.py:151(RootVisitor)
        1    0.000    0.000    0.000    0.000 idtracking.py:203(FrameSymbolVisitor)
        1    0.000    0.000    0.000    0.000 idtracking.py:25(Symbols)
        1    0.000    0.000    0.000    0.000 image.py:1(<module>)
        1    0.000    0.000    0.000    0.000 image.py:39(Image)
        1    0.000    0.000    0.234    0.234 imzml.py:12(<module>)
        1    0.000    0.000    0.234    0.234 imzml.py:24(ImzMLFile)
        1    0.000    0.000    0.014    0.014 index.py:2(<module>)
        1    0.000    0.000    0.012    0.012 index_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
        2    0.000    0.000    0.000    0.000 index_tricks.py:144(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:209(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:251(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:256(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:420(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:515(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:520(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:545(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:552(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:682(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:726(__init__)
        1    0.000    0.000    0.000    0.000 indexed_list.py:4(<module>)
        1    0.000    0.000    0.000    0.000 indexed_list.py:4(IndexedList)
        1    0.000    0.000    0.000    0.000 indexing.py:1385(_IXIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1482(_LocationIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1541(_LocIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1916(_iLocIndexer)
        1    0.000    0.000    0.001    0.001 indexing.py:2(<module>)
        1    0.000    0.000    0.000    0.000 indexing.py:2254(_ScalarAccessIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2290(_AtIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2361(_iAtIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:24(get_indexers_list)
        1    0.000    0.000    0.000    0.000 indexing.py:40(_IndexSlice)
        1    0.000    0.000    0.000    0.000 indexing.py:88(IndexingError)
        1    0.000    0.000    0.000    0.000 indexing.py:92(_NDFrameIndexer)
        1    0.000    0.000    0.000    0.000 inference.py:1(<module>)
       19    0.000    0.000    0.000    0.000 inference.py:435(is_hashable)
       10    0.000    0.000    0.000    0.000 inference.py:467(is_sequence)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
      345    0.002    0.000    0.013    0.000 inspect.py:1089(getfullargspec)
     2040    0.001    0.000    0.001    0.000 inspect.py:158(isfunction)
      336    0.000    0.000    0.001    0.000 inspect.py:171(isgeneratorfunction)
      336    0.000    0.000    0.000    0.000 inspect.py:179(iscoroutinefunction)
      345    0.003    0.000    0.007    0.000 inspect.py:2117(_signature_from_function)
      345    0.001    0.000    0.009    0.000 inspect.py:2198(_signature_from_callable)
        1    0.000    0.000    0.000    0.000 inspect.py:2399(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2403(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2407(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2435(Parameter)
     1182    0.002    0.000    0.003    0.000 inspect.py:2467(__init__)
     2338    0.000    0.000    0.000    0.000 inspect.py:2517(name)
     1830    0.000    0.000    0.000    0.000 inspect.py:2521(default)
     1156    0.000    0.000    0.000    0.000 inspect.py:2525(annotation)
     1182    0.000    0.000    0.000    0.000 inspect.py:2529(kind)
        1    0.000    0.000    0.000    0.000 inspect.py:2590(BoundArguments)
        1    0.000    0.000    0.003    0.003 inspect.py:27(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2720(Signature)
      348    0.001    0.000    0.002    0.000 inspect.py:2750(__init__)
     1501    0.000    0.000    0.001    0.000 inspect.py:2799(<genexpr>)
      345    0.000    0.000    0.000    0.000 inspect.py:2835(parameters)
      345    0.000    0.000    0.000    0.000 inspect.py:2839(return_annotation)
      253    0.000    0.000    0.000    0.000 inspect.py:478(getmro)
      355    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
        1    0.000    0.000    0.001    0.001 integer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 integer.py:224(IntegerArray)
        1    0.000    0.000    0.000    0.000 integer.py:25(_IntegerDtype)
        6    0.000    0.000    0.000    0.000 integer.py:530(_create_comparison_method)
       16    0.000    0.000    0.000    0.000 integer.py:620(_create_arithmetic_method)
        1    0.000    0.000    0.000    0.000 interface.py:41(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:453(_CustomLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:498(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:523(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:549(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:55(LinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:573(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:605(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:621(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 interface.py:636(IdentityOperator)
        1    0.000    0.000    0.130    0.130 intersection.py:4(<module>)
        2    0.000    0.000    0.020    0.010 interval.py:1(<module>)
        1    0.000    0.000    0.001    0.001 interval.py:101(IntervalIndex)
        1    0.000    0.000    0.000    0.000 interval.py:106(IntervalArray)
        4    0.000    0.000    0.000    0.000 interval.py:1096(_setop)
        1    0.000    0.000    0.000    0.000 intranges.py:6(<module>)
        1    0.000    0.000    0.001    0.001 isa.py:15(<module>)
        1    0.000    0.000    0.000    0.000 isa.py:37(ISA_Tab)
        1    0.000    0.000    0.000    0.000 isajson.py:1520(ISAJSONEncoder)
        1    0.000    0.000    0.000    0.000 isajson.py:5(<module>)
        1    0.000    0.000    0.000    0.000 isatab.py:146(TransposedTabParser)
        1    0.000    0.000    0.000    0.000 isatab.py:5132(IsaTabSeries)
        1    0.000    0.000    0.000    0.000 isatab.py:5139(IsaTabDataFrame)
        1    0.000    0.000    0.000    0.000 isatab.py:5365(ProcessSequenceFactory)
        1    0.000    0.000    0.000    0.000 isatab.py:5936(IsaTabParser)
        1    0.000    0.000    0.000    0.000 isatab.py:61(xml_config_contents)
        1    0.000    0.000    1.659    1.659 isatab.py:7(<module>)
        1    0.000    0.000    0.000    0.000 isatab.py:82(_Defaults)
        1    0.000    0.000    0.000    0.000 isatab.py:85(__init__)
        1    0.000    0.000    2.263    2.263 isatab2cedar.py:2(<module>)
        1    0.000    0.000    0.000    0.000 isatab2cedar.py:25(ISATab2CEDAR)
        1    0.000    0.000    0.002    0.002 isatab2json.py:2(<module>)
        1    0.000    0.000    0.000    0.000 isatab2json.py:29(IdentifierType)
        1    0.000    0.000    0.000    0.000 isatab2json.py:65(ISATab2ISAjson_v1)
        1    0.000    0.000    0.001    0.001 isatab2sampletab.py:2(<module>)
        1    0.000    0.000    0.033    0.033 isatab2sra.py:2(<module>)
        1    0.000    0.000    0.000    0.000 isatab2w4m.py:37(FilenameTemplate)
        1    0.000    0.000    0.001    0.001 isatab2w4m.py:7(<module>)
        1    0.000    0.000    0.001    0.001 isatab_configurator.py:10(<module>)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:1062(BranchType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:1133(StructuredFieldType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:1194(ProtocolFieldType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:1280(UnitFieldType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:1432(ValueRangeType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:1513(IsaTabConfigurationType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:1697(IsaTabConfigFileType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:1769(OntologyEntryType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:496(GDSParseError)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:505(MixedContainer)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:615(MemberSpec_)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:645(FieldType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:78(GeneratedsSuper)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:80(_FixedOffsetTZ)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:880(RecommendedOntologiesType)
        1    0.000    0.000    0.000    0.000 isatab_configurator.py:952(OntologyType)
        1    0.000    0.000    0.000    0.000 isatab_parser.py:144(InvestigationParser)
        1    0.000    0.000    0.000    0.000 isatab_parser.py:242(StudyAssayParser)
        1    0.000    0.000    1.665    1.665 isatab_parser.py:27(<module>)
        1    0.000    0.000    0.000    0.000 isatab_parser.py:813(ISATabRecord)
        1    0.000    0.000    0.000    0.000 isatab_parser.py:840(ISATabStudyRecord)
        1    0.000    0.000    0.000    0.000 isatab_parser.py:871(ISATabAssayRecord)
        1    0.000    0.000    0.000    0.000 isatab_parser.py:891(NodeRecord)
        1    0.000    0.000    0.000    0.000 isatab_parser.py:916(ProcessNodeRecord)
        1    0.000    0.000    0.000    0.000 iso8601.py:70(ParseError)
        1    0.000    0.000    0.005    0.005 iso8601.py:9(<module>)
        1    0.000    0.000    0.000    0.000 isolate.py:11(<module>)
        1    0.000    0.000    0.000    0.000 isomorph.py:3(<module>)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:129(<module>)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:147(GraphMatcher)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:481(DiGraphMatcher)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:778(GMState)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:862(DiGMState)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.000    0.000 isoparser.py:9(<module>)
        1    0.000    0.000    0.005    0.005 iterative.py:1(<module>)
        4    0.000    0.000    0.000    0.000 iterative.py:121(set_docstring)
        4    0.000    0.000    0.000    0.000 iterative.py:122(combine)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 jdcal.py:40(<module>)
       10    0.000    0.000    0.000    0.000 jdcal.py:56(ipart)
        2    0.000    0.000    0.000    0.000 jdcal.py:72(gcal2jd)
        1    0.000    0.000    0.000    0.000 jit.py:34(<module>)
        1    0.000    0.000    0.000    0.000 joint_degree_seq.py:6(<module>)
        1    0.000    0.000    0.000    0.000 json.py:119(SeriesWriter)
        1    0.000    0.000    0.000    0.000 json.py:137(FrameWriter)
        1    0.000    0.000    0.000    0.000 json.py:164(JSONTableWriter)
        1    0.000    0.000    0.005    0.005 json.py:2(<module>)
        1    0.000    0.000    0.000    0.000 json.py:436(JsonReader)
        1    0.000    0.000    0.000    0.000 json.py:594(Parser)
        1    0.000    0.000    0.000    0.000 json.py:79(Writer)
        1    0.000    0.000    0.000    0.000 json.py:791(SeriesParser)
        1    0.000    0.000    0.000    0.000 json.py:835(FrameParser)
        1    0.000    0.000    0.000    0.000 json2isatab.py:2(<module>)
        1    0.000    0.000    0.001    0.001 json2magetab.py:2(<module>)
        1    0.000    0.000    0.000    0.000 json2sampletab.py:2(<module>)
        1    0.000    0.000    0.033    0.033 json2sra.py:2(<module>)
        1    0.000    0.000    0.000    0.000 jsonpointer.py:149(JsonPointerException)
        1    0.000    0.000    0.000    0.000 jsonpointer.py:153(EndOfList)
        1    0.000    0.000    0.000    0.000 jsonpointer.py:164(JsonPointer)
        1    0.000    0.000    0.000    0.000 jsonpointer.py:33(<module>)
        1    0.000    0.000    0.000    0.000 katz.py:13(<module>)
        1    0.000    0.000    0.000    0.000 kclique.py:7(<module>)
        1    0.000    0.000    0.000    0.000 kcomponents.py:4(<module>)
        1    0.000    0.000    0.000    0.000 kcutsets.py:4(<module>)
        1    0.000    0.000    0.000    0.000 kdtree.py:176(KDTree)
        1    0.000    0.000    0.000    0.000 kdtree.py:244(node)
        1    0.000    0.000    0.000    0.000 kdtree.py:261(leafnode)
        1    0.000    0.000    0.000    0.000 kdtree.py:266(innernode)
        1    0.000    0.000    0.031    0.031 kdtree.py:3(<module>)
        1    0.000    0.000    0.000    0.000 kdtree.py:77(Rectangle)
        1    0.000    0.000    0.001    0.001 kernighan_lin.py:13(<module>)
